"","protein","logFC","AveExpr","t","P.Value","adj.P.Val","B","significant","mean_WT","mean_SHED","ngood_WT","ngood_SHED"
"1591","Q9CQ75",-0.00460461588024053,-2.58700015684767,-0.111565390915938,0.912303397640673,0.95027328033213,-6.13028717155008,FALSE,-2.58930246478779,-2.58469784890755,9,9
"176","A0A494B909",0.00485638358994045,-2.58745669469099,0.109706991218815,0.913758003956837,0.950719001869698,-6.13049323636024,FALSE,-2.58502850289602,-2.58988488648596,9,9
"1039","Q00519",-0.00498489032927948,-2.58821688476286,-0.100793117289116,0.920739309325356,0.954268001849973,-6.13143357182619,FALSE,-2.5907093299275,-2.58572443959822,9,9
"1113","Q3ULD5",0.00477910254271485,-2.58631471305612,0.100659384399945,0.921291137855157,0.954268001849973,-5.94005066600292,FALSE,-2.58392516178477,-2.58870426432748,6,6
"1516","Q91Y97",0.00580084119055376,-2.58964312708998,0.101088470815661,0.920507881017422,0.954268001849973,-6.13140368884433,FALSE,-2.5867427064947,-2.59254354768526,9,9
"1723","Q9DCM0",0.00529726022356122,-2.58871921182345,0.100817461238829,0.920720234015588,0.954268001849973,-6.1314311120814,FALSE,-2.58607058171167,-2.59136784193523,9,9
"941","P62806",-0.0134223659507011,-2.61390217137029,-0.098500789181612,0.922535738934395,0.954489490785754,-6.13166253300007,FALSE,-2.62061335434564,-2.60719098839494,9,9
"855","P51881",0.00671138727953012,-2.59275104385744,0.0926412354629047,0.927129611403795,0.955448215046329,-6.13222387823446,FALSE,-2.58939535021767,-2.5961067374972,9,9
"1207","Q63886",-0.00844953453583989,-2.59741011071957,-0.0942535523364358,0.925865291536527,0.955448215046329,-6.13207284713123,FALSE,-2.60163487798749,-2.59318534345165,9,9
"1453","Q8VBT2",-0.00310854115824963,-2.58591633566416,-0.0950063670849839,0.925275030683653,0.955448215046329,-6.1320014369012,FALSE,-2.58747060624329,-2.58436206508504,9,9
"1736","Q9DD20",-0.0056154508417055,-2.59055589556721,-0.0907391968208723,0.928621375315007,0.955448215046329,-6.13239870127483,FALSE,-2.59336362098807,-2.58774817014636,9,9
"1829","Q9WUM4",-0.0128018912391327,-2.59482759300447,-0.0926041392181273,0.92861647524026,0.955448215046329,-5.6268311638682,FALSE,-2.60122853862403,-2.5884266473849,3,3
"1046","Q02248",-0.00930217268813889,-2.58963651177599,-0.0882163517650554,0.931988624438455,0.95784846418425,-5.62722313004475,FALSE,-2.59428759812006,-2.58498542543192,3,3
"1206","Q63880",-0.00473429739930834,-2.58978914055617,-0.0813792268670348,0.935966209245957,0.960869966476448,-6.13320621678049,FALSE,-2.59215628925583,-2.58742199185652,9,9
"1851","Q9Z1Q9",0.00682240289489549,-2.58730197912619,0.0786828087546487,0.939320434517089,0.963245539715199,-5.62800934378352,FALSE,-2.58389077767874,-2.59071318057364,3,3
"1135","Q52KG9",0.00337143195650184,-2.58747352567077,0.0755935854892529,0.9405092261552,0.963397725021809,-6.13366147123588,FALSE,-2.58578780969252,-2.58915924164902,9,9
"699","P16858",-0.00256114750293599,-2.58638137309946,-0.0701182950420837,0.944810474294448,0.963540197353148,-6.13406141612854,FALSE,-2.58766194685092,-2.58510079934799,9,9
"825","P47962",-0.00328269883043827,-2.58765136711697,-0.0718478903298157,0.94345155455758,0.963540197353148,-6.13393832299203,FALSE,-2.58929271653219,-2.58601001770175,9,9
"1337","Q8BK64",0.00621720935395586,-2.58717238534691,0.0728453238531004,0.943812895131611,0.963540197353148,-5.62844649421444,FALSE,-2.58406378066993,-2.59028099002389,3,3
"1728","Q9DCT2",0.00339703498466531,-2.58618883350543,0.0733454661618377,0.942600060162046,0.963540197353148,-5.94242904069,FALSE,-2.5844903160131,-2.58788735099777,6,6
"1808","Q9R0N0",-0.00497463120003349,-2.59052606409878,-0.0650650223491097,0.949069876353781,0.966819257979759,-5.94300270534966,FALSE,-2.59301337969879,-2.58803874849876,6,6
"767","P29758",0.0028293818699498,-2.58876327049612,0.0542363966047127,0.957296222423799,0.97305850929137,-6.13505155192522,FALSE,-2.58734857956114,-2.59017796143109,9,9
"1004","P80314",0.00204781799264762,-2.58645094035816,0.0549966716582448,0.956698238968946,0.97305850929137,-6.13500991516034,FALSE,-2.58542703136183,-2.58747484935448,9,9
"888","P58252",-0.00186037464499027,-2.58645540092062,-0.0501066838949928,0.960544832131492,0.974221812216607,-6.1352675956009,FALSE,-2.58738558824312,-2.58552521359813,9,9
"1157","Q60737",-0.00393163774587609,-2.58612123862155,-0.0520886913888342,0.959803274898454,0.974221812216607,-5.62972841586036,FALSE,-2.58808705749448,-2.58415541974861,3,3
"1426","Q8K4Z3",0.00489396521981264,-2.58984076441792,0.045983007341476,0.964511011275454,0.976106225618657,-5.63002449290601,FALSE,-2.58739378180802,-2.59228774702783,3,3
"1824","Q9WTX5",-0.00489338241302315,-2.58957826934041,-0.0469990453094285,0.963727494654685,0.976106225618657,-5.62997777837119,FALSE,-2.59202496054692,-2.5871315781339,3,3
"1391","Q8CGK3",-0.00227080072628146,-2.59006932830233,-0.038228297560695,0.969892618107029,0.980480965466276,-6.13579369207582,FALSE,-2.59120472866547,-2.58893392793919,9,9
"861","P52825",0.00128546145005193,-2.5864134424599,0.0347556220859076,0.972626370970387,0.981102417776229,-6.1359207733938,FALSE,-2.58577071173487,-2.58705617318492,9,9
"1237","Q6PB66",-0.00387950175450981,-2.59750251584568,-0.0354400205215034,0.972244288075694,0.981102417776229,-5.94449327418267,FALSE,-2.59944226672294,-2.59556276496843,6,6
"968","P63101",-0.00134678538995844,-2.58747492602017,-0.030201188155016,0.97621222384964,0.983648007926841,-6.13606911254576,FALSE,-2.58814831871515,-2.58680153332519,9,9
"766","P29595",0.00160799308024987,-2.58568721868826,0.0226833240655319,0.982488071315217,0.988895602215099,-5.63081570227382,FALSE,-2.58488322214813,-2.58649121522838,3,3
"536","M0QWY0",0.00144944840516843,-2.5899817921263,0.0199201407831872,0.984396660187762,0.989740833152951,-5.94492346082978,FALSE,-2.58925706792372,-2.59070651632889,6,6
"175","A0A3Q4EI12",0.00170908930788867,-2.58920942752274,0.0166500923518945,0.987145257883479,0.990819554189771,-5.63093307533562,FALSE,-2.5883548828688,-2.59006397217669,3,3
"872","P55264",-0.000918845528383254,-2.58999616991428,-0.0157291952592232,0.98760955563408,0.990819554189771,-6.13640241325926,FALSE,-2.59045559267847,-2.58953674715009,9,9
"871","P55096",-0.000980927836980508,-2.60669734559215,-0.00836094020018403,0.993413586399598,0.994487547033543,-6.13649141971133,FALSE,-2.60718780951064,-2.60620688167366,9,9
"1510","Q91XC8",0.000736320789016966,-2.59260256600343,0.00843886579871377,0.993389496419168,0.994487547033543,-5.94508649272114,FALSE,-2.59223440560892,-2.59297072639794,6,6
"1662","Q9D1G1",-9.74618732586809e-05,-2.59526424421322,-0.000976692922492731,0.999234907464395,0.999234907464395,-5.9451216738353,FALSE,-2.59531297514985,-2.59521551327659,6,6
"1","A0A075B5P3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"2","A0A075B639",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"4","A0A076FR46",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"5","A0A087WNP6",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"8","A0A087WPM5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"9","A0A087WQI6",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"10","A0A087WQS5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"11","A0A087WQW2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"13","A0A087WRE7",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"14","A0A087WRZ7",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"16","A0A087WST1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"18","A0A0A0MQC7",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"19","A0A0A6YW90",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"22","A0A0A6YX18",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"24","A0A0A6YXS5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"26","A0A0A6YXZ8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"27","A0A0A6YY91",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"28","A0A0G2JDL3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"29","A0A0G2JDV8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"30","A0A0G2JDX4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"31","A0A0G2JDY4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"32","A0A0G2JFB4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"33","A0A0G2JG60",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"34","A0A0G2JGE8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"35","A0A0G2JGF0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"38","A0A0G2JGN7",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"39","A0A0G2JGQ6",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"41","A0A0G2JH17",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"42","A0A0J9YKD4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"43","A0A0J9YTU2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"44","A0A0J9YTY0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"46","A0A0J9YUA3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"47","A0A0J9YUI8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"48","A0A0J9YUM4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"49","A0A0J9YUN4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"50","A0A0J9YVB8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"51","A0A0J9YVF0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"53","A0A0N4SUV3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"56","A0A0N4SV90",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"57","A0A0N4SVB8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"58","A0A0N4SVM5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"59","A0A0N4SVS6",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"62","A0A0N4SWD0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"65","A0A0R4IZX5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"69","A0A0R4J094",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"70","A0A0R4J097",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"77","A0A0R4J0Z3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"78","A0A0R4J186",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"82","A0A0R4J2A3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"83","A0A0R4J2B7",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"84","A0A0R4J2C2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"85","A0A0U1RNL0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"86","A0A0U1RNX2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"87","A0A0U1RP81",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"88","A0A0U1RPB1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"89","A0A140LI11",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"90","A0A140LIJ4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"91","A0A140LIN9",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"92","A0A140LIR6",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"93","A0A140LJB5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"96","A0A171EBL0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"97","A0A1B0GQV6",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"103","A0A1B0GSB1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"104","A0A1B0GSC6",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"106","A0A1B0GSD2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"110","A0A1B0GSW1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"112","A0A1B0GT33",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"113","A0A1B0GT76",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"115","A0A1D5RLF1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"116","A0A1D5RLM5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"117","A0A1D5RLY6",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"118","A0A1D5RLZ6",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"119","A0A1D5RM83",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"121","A0A1L1SQ62",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"122","A0A1L1SQE2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"123","A0A1L1SRC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"126","A0A1L1SUX8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"127","A0A1L1SVF9",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"130","A0A1W2P7J9",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"131","A0A1W2P7M5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"132","A0A1W2P7Y9",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"133","A0A1W2P838",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"134","A0A1W2P882",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"135","A0A1W2P8C4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"136","A0A1Y7VJG2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"137","A0A1Y7VJH3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"138","A0A1Y7VLC9",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"140","A0A1Y7VMD6",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"141","A0A1Y7VMT6",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"142","A0A286YDB7",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"143","A0A286YDY8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"145","A0A2I3BPL6",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"146","A0A2I3BPT1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"147","A0A2I3BQB4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"148","A0A2I3BQC0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"149","A0A2I3BQP6",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"150","A0A2I3BS14",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"151","A0A2R8VHN0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"152","A0A2R8VI09",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"154","A0A2R8VK70",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"155","A0A2R8W6V9",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"156","A0A2R8W747",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"157","A0A338P6E5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"159","A0A338P6M1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"160","A0A338P6X4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"161","A0A338P702",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"163","A0A338P769",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"164","A0A338P799",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"166","A0A384DVB8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"167","A0A3B2W441",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"169","A0A3B2WAT0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"172","A0A3Q4EBT3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"173","A0A3Q4EBU5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"174","A0A3Q4EH04",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"177","A0A494B952",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"179","A0A494B9D1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"180","A0A494B9K4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"181","A0A494B9P5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"182","A0A494B9U7",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"183","A0A494B9Z0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"184","A0A494BAN1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"185","A0A494BB08",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"186","A0A494BB38",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"187","A0A494BB95",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"188","A0A494BBE3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"189","A0A498WGD8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"190","A0A498WGS3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"191","A0A4W9",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"192","A0A571BEG0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"193","A0A5F8MPZ4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"195","A0A5K1VVQ1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"196","A0A668KLC6",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"197","A0A668KM31",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"201","A2A542",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"203","A2A6K0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"204","A2A6V6",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"205","A2A848",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"207","A2A9X5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"208","A2AAE1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"210","A2ABY3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"214","A2AEG6",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"215","A2AF73",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"216","A2AFG7",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"218","A2AFS1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"219","A2AG51",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"220","A2AGI3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"222","A2AGR1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"223","A2AH25",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"225","A2AKQ0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"226","A2ALV3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"227","A2AMH3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"229","A2AP32",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"230","A2APC3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"231","A2API3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"233","A2AQY8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"234","A2AR07",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"235","A2ARD7",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"236","A2ARI0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"237","A2ARP8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"239","A2AS98",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"240","A2AT02",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"241","A2AUK5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"244","A2AWI9",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"245","A2BE92",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"246","A2BI12",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"248","A3KMF4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"250","A6PWD2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"251","A7E1Z5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"253","B0QZN5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"254","B0QZT9",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"255","B0V2N8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"256","B0V2P5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"258","B1AQX6",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"259","B1AQZ5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"263","B1ATC3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"265","B1ATL6",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"267","B1AVY2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"269","B1AWZ5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"270","B1AZ46",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"271","B1AZS9",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"274","B2RPU8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"275","B2RSH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"276","B2RUJ2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"278","B2RXT3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"279","B7ZC46",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"280","B7ZCU2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"283","D3YTQ3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"286","D3YU81",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"289","D3YUP9",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"290","D3YUT6",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"291","D3YUW2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"292","D3YUW8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"293","D3YV17",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"294","D3YVC9",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"295","D3YW60",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"296","D3YWL1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"297","D3YX34",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"298","D3YXH0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"299","D3YXN4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"300","D3YXV7",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"302","D3YYC3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"304","D3YYK8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"305","D3YYN7",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"306","D3YYS6",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"307","D3YYZ0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"310","D3YZE6",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"311","D3YZR0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"312","D3Z036",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"314","D3Z0F3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"316","D3Z0U5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"317","D3Z0U6",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"318","D3Z1H8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"319","D3Z289",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"321","D3Z2W0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"322","D3Z2X2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"323","D3Z315",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"324","D3Z335",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"325","D3Z396",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"326","D3Z3A0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"328","D3Z3E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"329","D3Z494",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"330","D3Z4B2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"331","D3Z4D2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"332","D3Z568",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"333","D3Z5I7",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"334","D3Z5N5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"335","D3Z5Q8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"337","D3Z6I8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"338","D3Z781",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"340","D3Z7E5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"341","D3Z7P3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"342","D4QGC2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"343","D6RCY6",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"344","D6RHR2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"346","D6RIJ2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"347","E0CX63",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"348","E0CX65",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"349","E0CXB9",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"350","E0CXD9",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"351","E0CXJ0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"353","E0CXZ9",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"354","E0CY19",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"355","E0CYK4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"357","E0CZ67",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"358","E9PUC5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"359","E9PUL5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
